,prenom,year,nombre,parts
1518,MARCEL,1966,660,0.07830797815919299
1519,MARCEL,1967,477,0.05836661576412546
1520,MARCEL,1968,422,0.05226646982106785
1521,MARCEL,1969,303,0.037441150666650186
1522,MARCEL,1970,267,0.03292150625138714
1523,MARCEL,1971,234,0.027899190923463223
1524,MARCEL,1972,184,0.02214415604890489
1525,MARCEL,1973,169,0.020944562593259074
1526,MARCEL,1974,116,0.015512355725062217
1527,MARCEL,1975,95,0.013773665331829346
1528,MARCEL,1976,79,0.011959060653630785
1529,MARCEL,1977,51,0.00750544144504766
1530,MARCEL,1978,56,0.008365863095638248
1531,MARCEL,1979,36,0.005241723536940318
1532,MARCEL,1980,33,0.004548022988188922
1533,MARCEL,1981,38,0.005226866644750507
1534,MARCEL,1982,45,0.0062751179024930345
1535,MARCEL,1983,41,0.0061225099304124475
1536,MARCEL,1984,34,0.004998382876128311
1537,MARCEL,1985,36,0.005236089455679412
1538,MARCEL,1986,30,0.004315149771656658
1539,MARCEL,1987,16,0.0023359573921371674
1540,MARCEL,1988,11,0.0016011831287700584
1541,MARCEL,1989,15,0.002203801704860999
1542,MARCEL,1990,12,0.0017790455124318217
1543,MARCEL,1991,22,0.003281392861777292
1544,MARCEL,1992,27,0.004149600793034818
1545,MARCEL,1993,11,0.0017892259320647177
1546,MARCEL,1994,15,0.002448204160641364
1547,MARCEL,1995,11,0.001755374237808527
1548,MARCEL,1996,17,0.0027114145768837553
1549,MARCEL,1997,3,0.0004866527375838665
1550,MARCEL,1998,8,0.0012846432144342512
1551,MARCEL,1999,9,0.0014345898746646647
1552,MARCEL,2000,16,0.0024395710624179503
1553,MARCEL,2001,16,0.0024916607230176507
1554,MARCEL,2002,20,0.003191431644321326
1555,MARCEL,2003,3,0.00048664089632764556
1556,MARCEL,2004,8,0.001303661986520135
1557,MARCEL,2005,8,0.0013062077523430101
1558,MARCEL,2006,11,0.0017582164652176833
1559,MARCEL,2007,19,0.0031129781698309815
1560,MARCEL,2008,19,0.003091587465077265
1561,MARCEL,2009,18,0.0029626752298953685
1562,MARCEL,2010,42,0.006958792351293094
1563,MARCEL,2011,47,0.008025942578649968
1564,MARCEL,2012,148,0.025514645923949114
1565,MARCEL,2013,251,0.04405626564348476
1566,MARCEL,2014,226,0.03972348237841714
1567,MARCEL,2015,237,0.043030275520856975
1568,MARCEL,2016,274,0.05122337879875568
1569,MARCEL,2017,474,0.09104389314443326
1570,MARCEL,2018,469,0.09184013159183034
1571,MARCEL,2019,424,0.08417291180703756
1572,MARCEL,2020,404,0.08293014367031573
1573,CLAUDE,1900,626,0.160305245771501
1574,CLAUDE,1901,683,0.15933448110148415
1575,CLAUDE,1902,655,0.14857661336055347
1576,CLAUDE,1903,657,0.1480970542887284
1577,CLAUDE,1904,726,0.16001234254983857
1578,CLAUDE,1905,708,0.15260626935868726
1579,CLAUDE,1906,726,0.15259762780051328
1580,CLAUDE,1907,667,0.14032592642461322
1581,CLAUDE,1908,745,0.14944624649202518
1582,CLAUDE,1909,664,0.13285686273725156
1583,CLAUDE,1910,754,0.14831454485728165
1584,CLAUDE,1911,755,0.15480542700667815
1585,CLAUDE,1912,806,0.15544301258586973
1586,CLAUDE,1913,773,0.14854329566265106
1587,CLAUDE,1914,877,0.17134762858398866
1588,CLAUDE,1915,490,0.14932969253321063
1589,CLAUDE,1916,396,0.15188824707154858
1590,CLAUDE,1917,494,0.17408709993445304
1591,CLAUDE,1918,588,0.18074789050612483
1592,CLAUDE,1919,773,0.21311321743062106
1593,CLAUDE,1920,1433,0.23067178125940674
1594,CLAUDE,1921,1640,0.2694031897994753
1595,CLAUDE,1922,1977,0.3391714745981667
1596,CLAUDE,1923,2306,0.3927038151533265
1597,CLAUDE,1924,2980,0.5065201724208265
1598,CLAUDE,1925,3630,0.6008322271178922
1599,CLAUDE,1926,4662,0.7697629453752306
1600,CLAUDE,1927,5143,0.8569709916235793
1601,CLAUDE,1928,7125,1.1758492932526878
1602,CLAUDE,1929,8481,1.4191909557324873
1603,CLAUDE,1930,9775,1.5656182229952882
1604,CLAUDE,1931,10916,1.7691628242425224
1605,CLAUDE,1932,11700,1.917196763378592
1606,CLAUDE,1933,12601,2.1767332590538873
1607,CLAUDE,1934,14386,2.465910746578219
1608,CLAUDE,1935,14531,2.615931057947977
1609,CLAUDE,1936,16513,2.9978450662546816
1610,CLAUDE,1937,15814,2.9116256975731543
1611,CLAUDE,1938,15162,2.81805323485078
1612,CLAUDE,1939,14950,2.7803194298764384
1613,CLAUDE,1940,13177,2.7060550986251015
1614,CLAUDE,1941,11554,2.5067148020706322
1615,CLAUDE,1942,11474,2.2510883661069356
1616,CLAUDE,1943,11494,2.085003718685943
1617,CLAUDE,1944,10737,1.9292656500153629
1618,CLAUDE,1945,10605,1.8801524687527702
1619,CLAUDE,1946,15307,1.8333866329381978
1620,CLAUDE,1947,14697,1.706568261569295
1621,CLAUDE,1948,13593,1.5820549139372835
1622,CLAUDE,1949,12579,1.4619128639964296
1623,CLAUDE,1950,12245,1.4406204373980123
1624,CLAUDE,1951,11290,1.384718788021508
1625,CLAUDE,1952,11020,1.3564429192325635
1626,CLAUDE,1953,9677,1.2175160257418394
1627,CLAUDE,1954,9141,1.1426735636264542
1628,CLAUDE,1955,8897,1.117706547069428
1629,CLAUDE,1956,8738,1.0977317981670969
1630,CLAUDE,1957,8252,1.0258679847636476
1631,CLAUDE,1958,7255,0.9078327635655618
1632,CLAUDE,1959,7027,0.8629667290527628
1633,CLAUDE,1960,5893,0.7318106010086146
1634,CLAUDE,1961,5569,0.6771956875439283
1635,CLAUDE,1962,4997,0.6119859599618871
1636,CLAUDE,1963,4867,0.5714513831894431
1637,CLAUDE,1964,4514,0.5251310210040775
1638,CLAUDE,1965,3891,0.45926081552728826
1639,CLAUDE,1966,3503,0.4156255265025046
1640,CLAUDE,1967,3114,0.3810348878186304
1641,CLAUDE,1968,2735,0.3387412202858307
1642,CLAUDE,1969,2387,0.2949571836346337
1643,CLAUDE,1970,1921,0.23686222287983036
1644,CLAUDE,1971,1756,0.2093631592376129
1645,CLAUDE,1972,1421,0.1710154660081187
1646,CLAUDE,1973,1285,0.15925303510259117
1647,CLAUDE,1974,993,0.13279111409471364
1648,CLAUDE,1975,733,0.106274701981378
1649,CLAUDE,1976,614,0.0929476359661937
1650,CLAUDE,1977,521,0.0766732351543104
1651,CLAUDE,1978,592,0.08843912415389005
1652,CLAUDE,1979,591,0.08605162806477024
1653,CLAUDE,1980,505,0.0695985336071335
1654,CLAUDE,1981,401,0.05515719801434087
1655,CLAUDE,1982,341,0.047551448994447215
1656,CLAUDE,1983,263,0.03927366126093839
1657,CLAUDE,1984,230,0.0338125900443974
1658,CLAUDE,1985,141,0.020508017034744364
1659,CLAUDE,1986,153,0.022007263835448956
1660,CLAUDE,1987,138,0.02014763250718307
1661,CLAUDE,1988,123,0.017904138621701562
1662,CLAUDE,1989,98,0.014398171138425194
1663,CLAUDE,1990,93,0.01378760272134662
1664,CLAUDE,1991,86,0.012827263005129414
1665,CLAUDE,1992,65,0.009989779686935674
1666,CLAUDE,1993,63,0.010247384883643384
1667,CLAUDE,1994,55,0.008976748589018336
1668,CLAUDE,1995,37,0.0059044406180832265
1669,CLAUDE,1996,44,0.007017778904875602
1670,CLAUDE,1997,39,0.006326485588590265
1671,CLAUDE,1998,35,0.005620314063149849
1672,CLAUDE,1999,25,0.003984971874068513
1673,CLAUDE,2000,28,0.004269249359231413
1674,CLAUDE,2001,16,0.0024916607230176507
1675,CLAUDE,2002,29,0.004627575884265923
1676,CLAUDE,2003,13,0.0021087772174197975
1677,CLAUDE,2004,23,0.003748028211245388
1678,CLAUDE,2005,10,0.0016327596904287627
1679,CLAUDE,2006,16,0.0025574057675893575
1680,CLAUDE,2007,0,0.0
1681,CLAUDE,2008,0,0.0
1682,CLAUDE,2009,3,0.0004937792049825614
1683,CLAUDE,2010,3,0.0004970565965209352
1684,CLAUDE,2011,0,0.0
1685,CLAUDE,2012,0,0.0
1686,CLAUDE,2013,0,0.0
1687,CLAUDE,2014,0,0.0
1688,CLAUDE,2015,0,0.0
1689,CLAUDE,2016,0,0.0
1690,CLAUDE,2017,0,0.0
1691,CLAUDE,2018,0,0.0
1692,CLAUDE,2019,0,0.0
1693,CLAUDE,2020,0,0.0
1694,DANIEL,1900,300,0.07682360020998451
1695,DANIEL,1901,337,0.07861745260790654
1696,DANIEL,1902,387,0.08778496087104458
1697,DANIEL,1903,378,0.08520652438529579
1698,DANIEL,1904,420,0.09256912378916281
1699,DANIEL,1905,483,0.10410851426588409
1700,DANIEL,1906,537,0.11287179907558628
1701,DANIEL,1907,560,0.11781487076129446
1702,DANIEL,1908,645,0.12938634763403523
1703,DANIEL,1909,679,0.13585814728703885
1704,DANIEL,1910,671,0.13198814270455703
1705,DANIEL,1911,675,0.1384022029529904
1706,DANIEL,1912,781,0.15062157919300778
1707,DANIEL,1913,742,0.14258619066194966
1708,DANIEL,1914,752,0.14692521858056953
1709,DANIEL,1915,432,0.1316539330088714
1710,DANIEL,1916,340,0.13040910102102654
1711,DANIEL,1917,382,0.13461795986834224
1712,DANIEL,1918,479,0.14724190400073775
1713,DANIEL,1919,580,0.15990383714069883
1714,DANIEL,1920,997,0.16048832234168078
1715,DANIEL,1921,1095,0.17987591026245456
1716,DANIEL,1922,1204,0.2065566289409169
1717,DANIEL,1923,1286,0.21900134704561053
1718,DANIEL,1924,1356,0.2304836757726982
1719,DANIEL,1925,1575,0.260691668790821
1720,DANIEL,1926,1760,0.29060119773925475
1721,DANIEL,1927,2004,0.3339237540761526
1722,DANIEL,1928,2233,0.3685152942923863
1723,DANIEL,1929,2400,0.4016104579363247
1724,DANIEL,1930,2661,0.42620052085835924
1725,DANIEL,1931,2950,0.4781083117914475
1726,DANIEL,1932,3136,0.5138742777739543
1727,DANIEL,1933,3141,0.5425854429559764
1728,DANIEL,1934,3429,0.5877664361196102
1729,DANIEL,1935,3742,0.6736504038842013
1730,DANIEL,1936,4381,0.7953466502308338
1731,DANIEL,1937,5267,0.9697440590058053
1732,DANIEL,1938,6178,1.1482609738100593
1733,DANIEL,1939,6764,1.2579318142932596
1734,DANIEL,1940,7258,1.4905174095637084
1735,DANIEL,1941,7510,1.629342925701095
1736,DANIEL,1942,9551,1.8738142744193256
1737,DANIEL,1943,11524,2.090445698115261
1738,DANIEL,1944,12254,2.2018460720208863
1739,DANIEL,1945,13227,2.3450048754543036
1740,DANIEL,1946,20818,2.4934633125045664
1741,DANIEL,1947,21347,2.478744824094696
1742,DANIEL,1948,20302,2.3628984670605995
1743,DANIEL,1949,19231,2.234998512402841
1744,DANIEL,1950,18225,2.1441655754658044
1745,DANIEL,1951,16403,2.011828368460301
1746,DANIEL,1952,15507,1.9087441332612851
1747,DANIEL,1953,13851,1.7426696778495625
1748,DANIEL,1954,12918,1.6148186297917662
1749,DANIEL,1955,12020,1.51004076607559
1750,DANIEL,1956,11107,1.3953429940766704
1751,DANIEL,1957,10377,1.2900426657649504
1752,DANIEL,1958,9817,1.2284209841382658
1753,DANIEL,1959,8950,1.099125120965167
1754,DANIEL,1960,7904,0.981542676119479
1755,DANIEL,1961,7515,0.9138311351935037
1756,DANIEL,1962,7037,0.861826135731799
1757,DANIEL,1963,6762,0.7939499184563416
1758,DANIEL,1964,5899,0.6862534100361217
1759,DANIEL,1965,5024,0.5929905775402459
1760,DANIEL,1966,4881,0.5791230930227592
1761,DANIEL,1967,4235,0.5182025529582208
1762,DANIEL,1968,3763,0.46606333160350305
1763,DANIEL,1969,3327,0.41111124840906
1764,DANIEL,1970,2954,0.36423269463145175
1765,DANIEL,1971,2549,0.30391041736712715
1766,DANIEL,1972,2182,0.26260080705820904
1767,DANIEL,1973,2054,0.2545569915180718
1768,DANIEL,1974,1812,0.24231369460183394
1769,DANIEL,1975,1559,0.22603309739286262
1770,DANIEL,1976,1270,0.1922532535457101
1771,DANIEL,1977,1228,0.18071925675526523
1772,DANIEL,1978,1063,0.1588020084047046
1773,DANIEL,1979,1175,0.17108403210846873
1774,DANIEL,1980,1106,0.1524276795435439
1775,DANIEL,1981,1018,0.14002500643042148
1776,DANIEL,1982,877,0.12229507556636425
1777,DANIEL,1983,839,0.1252874593077084
1778,DANIEL,1984,745,0.10952338949163506
1779,DANIEL,1985,668,0.09715854878871798
1780,DANIEL,1986,680,0.09781006149088424
1781,DANIEL,1987,590,0.08613842883505805
1782,DANIEL,1988,551,0.08020471854111838
1783,DANIEL,1989,538,0.07904302114768116
1784,DANIEL,1990,456,0.06760372947240922
1785,DANIEL,1991,408,0.06085492216386977
1786,DANIEL,1992,405,0.062244011895522276
1787,DANIEL,1993,370,0.06018305407854051
1788,DANIEL,1994,389,0.06349009456596605
1789,DANIEL,1995,381,0.0607997804186408
1790,DANIEL,1996,361,0.05757768601500209
1791,DANIEL,1997,335,0.054342889030198425
1792,DANIEL,1998,330,0.052991532595412866
1793,DANIEL,1999,305,0.04861665686363585
1794,DANIEL,2000,351,0.053518090181793786
1795,DANIEL,2001,301,0.04687436735176955
1796,DANIEL,2002,321,0.05122247789135729
1797,DANIEL,2003,274,0.04444653519792496
1798,DANIEL,2004,277,0.045139296283259675
1799,DANIEL,2005,282,0.04604382327009111
1800,DANIEL,2006,293,0.046832493118980106
1801,DANIEL,2007,271,0.044400899159168214
1802,DANIEL,2008,281,0.04572295145719534
1803,DANIEL,2009,284,0.04674443140501581
1804,DANIEL,2010,272,0.04506646475123146
1805,DANIEL,2011,313,0.05344936227909447
1806,DANIEL,2012,341,0.0587871233788287
1807,DANIEL,2013,379,0.06652320589195508
1808,DANIEL,2014,344,0.06046406167334291
1809,DANIEL,2015,327,0.05937088647814443
1810,DANIEL,2016,354,0.06617910983488873
1811,DANIEL,2017,379,0.07279669937075993
1812,DANIEL,2018,375,0.07343294103824388
1813,DANIEL,2019,393,0.07801876023624
1814,DANIEL,2020,347,0.0712296035980187
1815,ROGER,1900,2060,0.527522054775227
1816,ROGER,1901,2535,0.5913805411306916
1817,ROGER,1902,2843,0.6448905523420665
1818,ROGER,1903,3132,0.7059969163353079
1819,ROGER,1904,3551,0.7826499013698026
1820,ROGER,1905,4124,0.8889099644565341
1821,ROGER,1906,4558,0.9580440599376577
1822,ROGER,1907,4931,1.0374020137927553
1823,ROGER,1908,5674,1.1381986612023502
1824,ROGER,1909,6305,1.2615399390939321
1825,ROGER,1910,6792,1.3360111255579006
1826,ROGER,1911,7006,1.436512346501705
1827,ROGER,1912,7797,1.5037086465657894
1828,ROGER,1913,8170,1.569985414700982
1829,ROGER,1914,7755,1.5151663166121232
1830,ROGER,1915,4398,1.3403101791042047
1831,ROGER,1916,3925,1.5054580044339094
1832,ROGER,1917,4474,1.576651184426605
1833,ROGER,1918,5558,1.7084979174031325
1834,ROGER,1919,6563,1.809394626128287
1835,ROGER,1920,12160,1.9574102303659358
1836,ROGER,1921,12394,2.03596532583823
1837,ROGER,1922,12224,2.0971330832008044
1838,ROGER,1923,12592,2.14437399844349
1839,ROGER,1924,12704,2.159339688065161
1840,ROGER,1925,13539,2.2409552404818576
1841,ROGER,1926,13410,2.2141829895928447
1842,ROGER,1927,13208,2.200830810298315
1843,ROGER,1928,12996,2.144749110892903
1844,ROGER,1929,12585,2.1059448388036026
1845,ROGER,1930,12519,2.005112484263735
1846,ROGER,1931,12124,1.964944126155766
1847,ROGER,1932,11726,1.9214572006305448
1848,ROGER,1933,10234,1.767850819233194
1849,ROGER,1934,9929,1.7019343669383524
1850,ROGER,1935,8683,1.5631497746997645
1851,ROGER,1936,8431,1.530602056173513
1852,ROGER,1937,8136,1.4979756339607426
1853,ROGER,1938,7462,1.3869089327566628
1854,ROGER,1939,6684,1.243053850788904
1855,ROGER,1940,5610,1.1520808304839356
1856,ROGER,1941,4906,1.0643883346856953
1857,ROGER,1942,5033,0.9874261588474993
1858,ROGER,1943,5037,0.9137083461824516
1859,ROGER,1944,4741,0.8518812002163393
1860,ROGER,1945,4816,0.8538250155128092
1861,ROGER,1946,6568,0.7866782129181473
1862,ROGER,1947,6292,0.7306067566029805
1863,ROGER,1948,5747,0.6688788045609924
1864,ROGER,1949,5463,0.6349018185875266
1865,ROGER,1950,4952,0.5826012581457704
1866,ROGER,1951,4183,0.5130450567133717
1867,ROGER,1952,3693,0.4545683938952683
1868,ROGER,1953,3254,0.409403446084938
1869,ROGER,1954,2932,0.36651557691201875
1870,ROGER,1955,2728,0.342711415129302
1871,ROGER,1956,2506,0.31482214307699075
1872,ROGER,1957,2294,0.2851843379844653
1873,ROGER,1958,1991,0.24913784042164483
1874,ROGER,1959,1745,0.2142986967691862
1875,ROGER,1960,1561,0.19384971121236166
1876,ROGER,1961,1433,0.17425416057648577
1877,ROGER,1962,1239,0.15174116557790238
1878,ROGER,1963,1149,0.13490808286103764
1879,ROGER,1964,905,0.10528213868158842
1880,ROGER,1965,863,0.10186123973272934
1881,ROGER,1966,710,0.08424040074701065
1882,ROGER,1967,551,0.0674213947296292
1883,ROGER,1968,486,0.06019313822995017
1884,ROGER,1969,420,0.05189862468644581
1885,ROGER,1970,384,0.04734778427165791
1886,ROGER,1971,296,0.035291284245064586
1887,ROGER,1972,247,0.02972612252217123
1888,ROGER,1973,198,0.024538599961333115
1889,ROGER,1974,140,0.018721808633695776
1890,ROGER,1975,105,0.015223524840442962
1891,ROGER,1976,84,0.012715963226645394
1892,ROGER,1977,77,0.011331744926836662
1893,ROGER,1978,64,0.009560986395015141
1894,ROGER,1979,78,0.01135706766337069
1895,ROGER,1980,61,0.008406951584228007
1896,ROGER,1981,64,0.008803143822737695
1897,ROGER,1982,50,0.0069723532249922615
1898,ROGER,1983,29,0.004330555804438073
1899,ROGER,1984,40,0.005880450442503896
1900,ROGER,1985,34,0.0049451955970305555
1901,ROGER,1986,38,0.005465856377431766
1902,ROGER,1987,39,0.005693896143334346
1903,ROGER,1988,15,0.002183431539231898
1904,ROGER,1989,20,0.0029384022731479987
1905,ROGER,1990,13,0.0019272993051344736
1906,ROGER,1991,17,0.0025356217568279073
1907,ROGER,1992,10,0.0015368891826054883
1908,ROGER,1993,3,0.00048797070874492305
1909,ROGER,1994,16,0.0026114177713507884
1910,ROGER,1995,4,0.0006383179046576461
1911,ROGER,1996,17,0.0027114145768837553
1912,ROGER,1997,7,0.0011355230543623552
1913,ROGER,1998,11,0.0017663844198470952
1914,ROGER,1999,7,0.0011157921247391836
1915,ROGER,2000,0,0.0
1916,ROGER,2001,6,0.0009343727711316189
1917,ROGER,2002,0,0.0
1918,ROGER,2003,0,0.0
1919,ROGER,2004,5,0.0008147887415750845
1920,ROGER,2005,0,0.0
1921,ROGER,2006,3,0.00047951358142300456
1922,ROGER,2007,0,0.0
1923,ROGER,2008,0,0.0
1924,ROGER,2009,0,0.0
1925,ROGER,2010,0,0.0
1926,ROGER,2011,0,0.0
1927,ROGER,2012,0,0.0
1928,ROGER,2013,0,0.0
1929,ROGER,2014,0,0.0
1930,ROGER,2015,0,0.0
1931,ROGER,2016,0,0.0
1932,ROGER,2017,0,0.0
1933,ROGER,2018,0,0.0
1934,ROGER,2019,4,0.0007940840736512979
1935,ROGER,2020,3,0.0006158178985419485
1936,PAUL,1900,4922,1.2604192007784791
1937,PAUL,1901,5401,1.2599788176121756
1938,PAUL,1902,5643,1.2800272201429057
1939,PAUL,1903,5591,1.2602901530110815
1940,PAUL,1904,5881,1.2961881357239677
1941,PAUL,1905,5924,1.2768920051989592
1942,PAUL,1906,6302,1.3246146699708468
1943,PAUL,1907,6306,1.3266795982512907
1944,PAUL,1908,6629,1.3297706952961543
1945,PAUL,1909,6604,1.321365544453026
1946,PAUL,1910,6638,1.3057187649371826
1947,PAUL,1911,6567,1.3464996545070935
1948,PAUL,1912,7014,1.3527013527013527
1949,PAUL,1913,6950,1.3355445082217656
1950,PAUL,1914,6830,1.3344404825868217
1951,PAUL,1915,4651,1.4174130611672706
1952,PAUL,1916,3729,1.4302809932570824
1953,PAUL,1917,3981,1.4029164875284565
1954,PAUL,1918,4539,1.3952630527335044
1955,PAUL,1919,5173,1.4261768095324743
1956,PAUL,1920,8773,1.4122006538651608
1957,PAUL,1921,8226,1.3512869751771244
1958,PAUL,1922,7812,1.340216266849205
1959,PAUL,1923,7489,1.2753507682928282
1960,PAUL,1924,7382,1.254742252620987
1961,PAUL,1925,7273,1.203816194994058
1962,PAUL,1926,7133,1.1777604224284683
1963,PAUL,1927,6992,1.1650673096309676
1964,PAUL,1928,6858,1.1317858881581662
1965,PAUL,1929,6447,1.0788260926314521
1966,PAUL,1930,6691,1.0716676757096135
1967,PAUL,1931,6375,1.0332001653120264
1968,PAUL,1932,6230,1.0208663107562932
1969,PAUL,1933,5733,0.9903350348508797
1970,PAUL,1934,5596,0.9592128832094893
1971,PAUL,1935,5069,0.9125424631985614
1972,PAUL,1936,4720,0.8568902508764064
1973,PAUL,1937,4482,0.825212240832356
1974,PAUL,1938,4362,0.8107339539914986
1975,PAUL,1939,4106,0.7636114768610472
1976,PAUL,1940,3720,0.7639466469519145
1977,PAUL,1941,3483,0.7556593089503213
1978,PAUL,1942,3422,0.6713634642511708
1979,PAUL,1943,3104,0.5630634716200773
1980,PAUL,1944,2889,0.519106683700697
1981,PAUL,1945,2497,0.4426912507756404
1982,PAUL,1946,3530,0.42280360712561815
1983,PAUL,1947,3373,0.39166188652604145
1984,PAUL,1948,3183,0.3704613250248196
1985,PAUL,1949,3001,0.34877180259585705
1986,PAUL,1950,2690,0.3164776624418663
1987,PAUL,1951,2466,0.3024549629106323
1988,PAUL,1952,2236,0.2752274380584403
1989,PAUL,1953,2005,0.2522599598648742
1990,PAUL,1954,1899,0.23738508886627682
1991,PAUL,1955,1743,0.21896847381611928
1992,PAUL,1956,1587,0.1993706069685492
1993,PAUL,1957,1477,0.1836169429830232
1994,PAUL,1958,1451,0.18156655271311234
1995,PAUL,1959,1426,0.17512317569791375
1996,PAUL,1960,1224,0.1520000298039274
1997,PAUL,1961,1155,0.14044909662654645
1998,PAUL,1962,1079,0.13214585767437986
1999,PAUL,1963,1321,0.15510320057391705
2000,PAUL,1964,1112,0.12936324664522245
2001,PAUL,1965,1032,0.12180857404887216
2002,PAUL,1966,862,0.10227496541397631
2003,PAUL,1967,792,0.09691060730647245
2004,PAUL,1968,793,0.0982163757538076
2005,PAUL,1969,675,0.08340850396035933
2006,PAUL,1970,616,0.0759537372691179
2007,PAUL,1971,614,0.07320556934618128
2008,PAUL,1972,602,0.07244990185565621
2009,PAUL,1973,563,0.06977389786985123
2010,PAUL,1974,532,0.07114287280804396
2011,PAUL,1975,449,0.06509869193675133
2012,PAUL,1976,434,0.06569914333766787
2013,PAUL,1977,494,0.07269976615399106
2014,PAUL,1978,509,0.0760397199228548
2015,PAUL,1979,577,0.08401318002262678
2016,PAUL,1980,647,0.08916881434418887
2017,PAUL,1981,705,0.09697213117234492
2018,PAUL,1982,741,0.1033302747943853
2019,PAUL,1983,830,0.1239434937132276
2020,PAUL,1984,938,0.13789656287671637
2021,PAUL,1985,1021,0.1485013148402411
2022,PAUL,1986,1072,0.1541946851738646
2023,PAUL,1987,1351,0.19724240229858206
2024,PAUL,1988,1687,0.24556326711228077
2025,PAUL,1989,1705,0.25049879378586687
2026,PAUL,1990,1881,0.27886538407368805
2027,PAUL,1991,2217,0.33067490793455706
2028,PAUL,1992,2292,0.35225500065317794
2029,PAUL,1993,2601,0.4230706044818483
2030,PAUL,1994,2740,0.4472052933438225
2031,PAUL,1995,3272,0.5221440460099546
2032,PAUL,1996,3556,0.5671641314940373
2033,PAUL,1997,3349,0.5432666727227896
2034,PAUL,1998,3368,0.5408347932768198
2035,PAUL,1999,3865,0.616076651730992
2036,PAUL,2000,4229,0.6448091264353445
2037,PAUL,2001,4187,0.6520364654546813
2038,PAUL,2002,3848,0.6140314483674232
2039,PAUL,2003,3627,0.5883488436601235
2040,PAUL,2004,3476,0.5664411331429987
2041,PAUL,2005,3488,0.5695065800215524
2042,PAUL,2006,3542,0.566145701800094
2043,PAUL,2007,3324,0.5446073387641149
2044,PAUL,2008,3313,0.5390752248316305
2045,PAUL,2009,3198,0.5263686325114104
2046,PAUL,2010,3055,0.5061693007904856
2047,PAUL,2011,3121,0.5329567401695011
2048,PAUL,2012,3160,0.5447721697275621
2049,PAUL,2013,3130,0.5493868982633757
2050,PAUL,2014,3696,0.6496371277461493
2051,PAUL,2015,3649,0.6625209931460215
2052,PAUL,2016,3357,0.627579863603733
2053,PAUL,2017,3150,0.605038530390221
2054,PAUL,2018,2990,0.5855053165449312
2055,PAUL,2019,2835,0.5628070872003573
2056,PAUL,2020,2468,0.5066128578671762
2057,ROBERT,1900,2426,0.6212468470314081
2058,ROBERT,1901,3013,0.7028913492807787
2059,ROBERT,1902,3165,0.7179312691391629
2060,ROBERT,1903,3549,0.7999945900619438
2061,ROBERT,1904,3759,0.828493657913007
2062,ROBERT,1905,4061,0.8753305930305494
2063,ROBERT,1906,4418,0.9286175201414155
2064,ROBERT,1907,4863,1.0230959223431695
2065,ROBERT,1908,5356,1.0744081828339422
2066,ROBERT,1909,5617,1.1238810210770211
2067,ROBERT,1910,5868,1.1542569618335927
2068,ROBERT,1911,5943,1.2185545068883288
2069,ROBERT,1912,6769,1.3054513054513055
2070,ROBERT,1913,7056,1.3559139640306157
2071,ROBERT,1914,6762,1.3211546915449617
2072,ROBERT,1915,3954,1.2049991924006425
2073,ROBERT,1916,3637,1.3949938247455105
2074,ROBERT,1917,4232,1.4913696496409012
2075,ROBERT,1918,5012,1.5406605905045878
2076,ROBERT,1919,5789,1.5960057124267335
2077,ROBERT,1920,10633,1.7116071529178452
2078,ROBERT,1921,10919,1.7936667252563847
2079,ROBERT,1922,10555,1.810801676471244
2080,ROBERT,1923,10836,1.8453332788384413
2081,ROBERT,1924,10807,1.8369005044804938
2082,ROBERT,1925,11193,1.8526487928734348
2083,ROBERT,1926,11585,1.912849361255265
2084,ROBERT,1927,11444,1.9068979249737976
2085,ROBERT,1928,11293,1.863700500870541
2086,ROBERT,1929,11012,1.842722651164503
2087,ROBERT,1930,10802,1.7301082398767365
2088,ROBERT,1931,10768,1.7451763733458667
2089,ROBERT,1932,10082,1.6520664759301682
2090,ROBERT,1933,9300,1.6065089524006944
2091,ROBERT,1934,8882,1.522467624851087
2092,ROBERT,1935,8038,1.4470341919885648
2093,ROBERT,1936,7761,1.4089672112397857
2094,ROBERT,1937,7437,1.3692778748483336
2095,ROBERT,1938,7210,1.340071482869946
2096,ROBERT,1939,6802,1.2649988469578284
2097,ROBERT,1940,6036,1.2395650432800418
2098,ROBERT,1941,6305,1.3679104056651668
2099,ROBERT,1942,6292,1.2344298413408434
2100,ROBERT,1943,6447,1.169481379360386
2101,ROBERT,1944,5845,1.0502521863034178
2102,ROBERT,1945,5585,0.9901604467689035
2103,ROBERT,1946,7715,0.924059441635735
2104,ROBERT,1947,7408,0.8601930789756642
2105,ROBERT,1948,6929,0.8064487970772779
2106,ROBERT,1949,6651,0.772969429878389
2107,ROBERT,1950,6093,0.7168395528841233
2108,ROBERT,1951,5328,0.6534793359237019
2109,ROBERT,1952,4974,0.6122456515664947
2110,ROBERT,1953,4230,0.5321993168221536
2111,ROBERT,1954,4095,0.5118967556121136
2112,ROBERT,1955,3628,0.4557760315575908
2113,ROBERT,1956,3376,0.42411793895766986
2114,ROBERT,1957,3043,0.3782981431938657
2115,ROBERT,1958,2735,0.3422360590422896
2116,ROBERT,1959,2598,0.31905330327011217
2117,ROBERT,1960,2304,0.28611770316033397
2118,ROBERT,1961,2077,0.2525651720288632
2119,ROBERT,1962,1786,0.2187326244730699
2120,ROBERT,1963,1838,0.21580596718763023
2121,ROBERT,1964,1616,0.187995509513201
2122,ROBERT,1965,1332,0.1572180432491257
